split,case_id,case_name,case_type,class_action_sought,num_source_docs,raw_word_count,summary_clean_word_count,modeling_clean_word_count
train,JC-NM-0002,McClendon v. City of Albuquerque,Jail Conditions,Yes,50,297402,288765,288743
train,JC-AL-0007,Rooks & U.S. v. Herring,Jail Conditions,Yes,10,35985,35865,35867
train,EE-MO-0038,EEOC v. HARDEE'S,Equal Employment,No,3,3523,3523,3525
train,IM-CT-0012,J.S.R. v. Sessions / V.F.B. v. Sessions,Immigration and/or the Border ,No,5,24418,23738,23736
train,FA-CA-0015,South Bay United Pentecostal Church v. Newsom,Speech and Religious Freedom,No,20,372516,359836,359394
train,PC-AZ-0015,Prison Legal News v. Corrections Corporation of America,Prison Conditions,No,5,19867,19467,19468
train,VR-AZ-0056,Voto Latino Foundation v. Hobbs,Election/Voting Rights,No,16,115192,111842,111685
train,PC-WI-0009,USA v. Doyle,Prison Conditions,No,6,27669,27669,27676
train,EE-PR-0013,Ortiz v. International Ethical Laboratories,Equal Employment,No,3,5080,4872,4874
train,PN-CO-0004,Epps v. City and County of Denver,Policing,No,3,20403,19813,19811
train,PN-CA-0033,Miranda v. Bonner,Policing,Yes,4,36864,36164,36363
train,PN-CA-0019,Baker v. Katehi,Policing,Yes,7,37728,36755,36724
train,IM-CA-0131,City of Los Angeles v. Sessions III,Immigration and/or the Border ,No,4,40606,39656,39689
train,EE-LA-0068,EEOC v. PHM CORP.,Equal Employment,No,6,6856,6620,6626
train,EE-MI-0157,EEOC v. Daimler Chrysler,Equal Employment,No,3,2595,2587,2593
train,EE-OH-0047,EEOC v. M. DIGIOIA COMPANY,Equal Employment,No,3,1721,1721,1725
train,PN-IL-0010,Vodak v. City of Chicago,Policing,Yes,17,137679,136679,136674
train,EE-NY-0001,EEOC v. ADESA,Equal Employment,No,4,4906,4906,4908
train,EE-IL-0284,Palmer v. Combined Ins. Co. of Am.,Equal Employment,Yes,9,33534,33122,33060
train,DR-NY-0013,E.B. v. Department of Education,Disability Rights-Pub. Accom.,Yes,9,60850,59220,59229
train,JI-KS-0001,T.Y. v. Shawnee County,Juvenile Institution,Yes,13,52619,52527,52520
train,EE-FL-0094,EEOC v. PATTERSON COMPANIES INC,Equal Employment,No,5,13680,13240,13259
train,EE-MO-0050,"EEOC v. May's Drug Stores, Inc.",Equal Employment,No,6,6923,6895,6900
train,NS-DC-0095,American Civil Liberties Union v. Department of Justice,National Security,No,16,33479,33109,33234
train,PN-PA-0013,Bailey v. City of Philadelphia,Policing,Yes,10,52007,50247,50261
train,IM-CA-0100,Sierra Club v. U.S. Department of Homeland Security,Immigration and/or the Border ,No,4,133196,130068,129159
train,JC-CA-0042,Barnett v. County of Contra Costa,Jail Conditions,Yes,13,40167,39851,39870
train,PC-MS-0009,Amos v. Hall,Prison Conditions,Yes,27,271852,271842,271766
train,NS-CO-0001,United States v. Muhtorov,National Security,No,26,196994,193179,193277
train,PC-AL-0010,Pugh v. Locke,Prison Conditions,Yes,14,37668,37664,37664
train,EE-AR-0067,"EEOC v. BFI Waste Services, LLC d/b/a/ Allied Waste Services of Little Rock",Equal Employment,No,3,3223,3083,3088
train,IM-TX-0039,"Marimuthu v. Signal International, LLC",Immigration and/or the Border ,No,14,104960,101864,101854
train,PN-MO-0001,Hussein v. County of St. Louis,Policing,No,7,6113,6113,6115
train,JC-OH-0017,Human Rights Defense Center v. Greene County,Jail Conditions,No,3,11761,11761,11775
train,IM-CA-0140,Emami v. Nielsen,Immigration and/or the Border ,Yes,6,79130,77600,77582
train,PB-CA-0017,California Association For Health Services At Home v. Shewry,Public Benefits / Government Services,No,3,10086,9830,9853
train,DR-PA-0003,Voices for Independence v. Meadville,Disability Rights-Pub. Accom.,No,5,7790,7520,7514
train,EE-OH-0061,"EEOC v. Royal Chemical Company, Ltd",Equal Employment,No,6,8857,8817,8823
train,PC-IL-0023,Westefer v. Snyder,Prison Conditions,Yes,24,168431,167131,167139
train,EE-IL-0128,EEOC v. JEWEL FOOD STORES,Equal Employment,No,5,17364,17234,17236
train,EE-IN-0122,"United States of America v. School City of East Chicago, Indiana",Equal Employment,No,3,1619,1607,1608
train,EE-DC-0009,"EEOC v. IKON OFFICE SOLUTIONS, INC.",Equal Employment,No,3,3044,3044,3039
train,EE-NM-0060,United States of America v. University of New Mexico,Equal Employment,No,3,5197,5149,5142
train,EE-NC-0074,EEOC v. MEDIA PLAY INC,Equal Employment,No,3,2644,2644,2644
train,EE-MD-0021,"EEOC v. Chesapeake Bay Golf Club, LP",Equal Employment,No,3,3299,3299,3298
train,VR-IN-0028,Tully v. Okeson,Election/Voting Rights,Yes,11,79640,76730,76719
train,EE-NY-0209,Ebbert v. Nassau County,Equal Employment,Yes,7,43657,43227,43240
train,PN-CA-0021,Campbell v. City of Oakland,Policing,No,6,31197,31197,31217
train,EE-TX-0103,UGARTE v. DOUBLE TREE HOTEL CORPORATION,Equal Employment,No,9,32637,32617,32739
train,PN-NY-0051,Belle v. New York,Policing,Yes,3,15353,14893,14901
train,JC-GA-0010,U.S. v. Clay County,Jail Conditions,No,6,7961,7961,7963
train,PN-CA-0043,Anti Police-Terror Project v. Oakland,Policing,Yes,8,64752,63332,63328
train,DR-CO-0004,"Farrar-Kuhn v. Conoco, Inc.",Disability Rights-Pub. Accom.,Yes,5,26504,26504,26505
train,PB-CA-0021,California Medical Association v. Shewry,Public Benefits / Government Services,Yes,4,39877,39003,39022
train,EE-MN-0055,EEOC v. RAINBOW RESTAURANT PROPERTIES INC (d/b/a CHINO LATINO RESTAURANT),Equal Employment,No,4,8695,8365,8363
train,PN-NY-0049,Jeffery v. City of New York,Policing,Yes,2,10425,10085,10087
train,PB-AL-0019,Robinson v. Marshall,Public Benefits / Government Services,No,19,93665,89495,89470
train,EE-MI-0165,EEOC v. CONSOLIDATED CHEMICAL CORPORATION,Equal Employment,No,4,4843,4761,4761
train,EE-ID-0006,EEOC v. CREW CONCEPTS INC.,Equal Employment,No,5,9876,9836,9847
train,FA-CA-0013,Twitter v. U.S. Department of Homeland Security,Speech and Religious Freedom,No,4,12172,11902,11901
train,JC-NE-0005,Eastman v. Sheridan County,Jail Conditions,No,7,18750,18518,18525
train,EE-NJ-0102,EEOC v. VENTIV PHARMA SERVICES,Equal Employment,No,3,6830,6610,6621
train,PA-IL-0001,Crawford v. McDonald's,Public Accomm./Contracting,No,3,43015,42543,42557
train,EE-OH-0018,EEOC v. Corporate Security Solutions,Equal Employment,No,6,10511,10431,10436
train,EE-MP-0001,EEOC v. EJ INTERNATIONAL dba MOODS AND MUSIC,Equal Employment,No,4,3278,3274,3274
train,PB-MI-0028,Nappier v. Snyder,Public Benefits / Government Services,Yes,7,30868,30610,30616
train,JC-MI-0007,Lee v. Washtenaw County,Jail Conditions,No,6,20003,20003,19954
train,JC-CA-0110,Amador v. Baca,Jail Conditions,Yes,14,115631,113063,113167
train,ED-CA-0025,Doe v. Pasadena Unified School District,Education,Yes,3,23385,22935,22924
train,EE-IL-0310,Barnes v. Canadian Nat'l IL Central,Equal Employment,Yes,5,33962,33161,33170
train,JC-IL-0051,Koger v. Dart,Jail Conditions,No,5,14004,13960,13962
train,PC-MO-0011,Roe v. Crawford,Prison Conditions,Yes,17,74811,74781,74786
train,IM-WA-0020,Unthaksinkun v. Porter,Immigration and/or the Border ,Yes,6,45392,44651,44682
train,EE-WI-0013,"EEOC v. GANNETT COMPANY, INC. d/b/a GREEN BAY PRESS-GAZETTE",Equal Employment,No,3,4777,4777,4780
train,EE-TX-0328,EEOC v. SLICK WILLIES OF AMERICA INC,Equal Employment,No,3,4410,4410,4409
train,ED-NY-0006,Eccleston v. Pine Bush Central School District,Education,No,11,101226,98390,98424
train,EE-KS-0020,"EEOC v. T-Mobile USA, Inc.",Equal Employment,No,3,4181,4181,4183
train,EE-OR-0007,"EEOC v. INTERNATIONAL LINE BUILDERS, INC.",Equal Employment,No,3,5025,5025,5038
train,CW-MO-0003,M.B. v. Tidball,Child Welfare,Yes,10,109427,106663,106704
train,NS-MA-0001,House v. Napolitano,National Security,No,5,16696,16296,16294
train,VR-OH-0085,Thompson v. DeWine,Election/Voting Rights,No,11,82268,82268,82094
train,IM-TN-0004,Daniel Renteria-Villegas v. Metropolitan Government of Nashville and Davidson County,Immigration and/or the Border ,No,7,75589,73506,73998
train,IM-DC-0072,National Immigration Project of the National Lawyers Guild v. Executive Office of Immigration Review,Immigration and/or the Border ,No,8,104133,99877,99732
train,EE-MI-0014,EEOC v. Applegate Holding Company,Equal Employment,No,7,9062,9030,9037
train,JC-IN-0020,Richardson v. Monroe County Sheriff,Jail Conditions,Yes,6,12275,12055,12061
train,EE-NY-0004,"EEOC v. ALLIED SYSTEMS, INC.",Equal Employment,No,2,3950,3950,3959
train,DR-IN-0002,Steimel v. Minott,Disability Rights-Pub. Accom.,Yes,7,43005,42475,42505
train,ED-MN-0001,Doe v. Anoka-Hennepin School District,Education,No,5,46305,44775,44800
train,EE-MT-0003,EEOC v. LES SCHWABS TIRES,Equal Employment,No,5,11040,10840,10862
train,EE-UT-0011,"EEOC v. LBW Investments, L.L.C. d/b/a JB's",Equal Employment,No,9,18132,18084,18114
train,JI-LA-0010,JD v. Nagin,Juvenile Institution,Yes,17,68706,67276,67276
train,FA-CO-0006,Little Sisters of the Poor Home for the Aged v. Sebelius,Speech and Religious Freedom,Yes,10,77551,76561,76516
train,FA-MN-0006,Hall v. Sebelius,Speech and Religious Freedom,No,6,15123,14333,14338
train,EE-IN-0067,EEOC v. FISERV SOLUTIONS INC (d/b/a MORTGAGESERV),Equal Employment,No,6,10317,10258,10253
train,JC-PA-0036,Logory v. County of Susquehanna,Jail Conditions,Yes,4,20989,20849,20834
train,PC-IN-0026,Isby-Israel v. Wynn,Prison Conditions,No,11,51390,50650,50626
train,FH-MA-0003,Miller v. Countrywide,Fair Housing/Lending/Insurance,Yes,4,18366,17806,17808
train,EE-LA-0033,EEOC v. HOLIDAY INN SOUTH,Equal Employment,No,3,2057,2057,2079
train,PB-MA-0013,"Boston Alliance of Gay, Lesbian, Bisexual and Transgender Youth (BAGLY) v. U.S. Department of Health and Human Services",Public Benefits / Government Services,No,2,30759,30759,30763
train,JC-GA-0034,Georgia Advocacy Office v. Jackson,Jail Conditions,Yes,5,26764,25774,25784
train,PC-SC-0009,Northcutt v. South Carolina Department of Corrections,Prison Conditions,No,7,73921,73041,73034
train,PN-CA-0045,Ruiz v. City of Sacramento,Policing,Yes,3,33777,32897,32811
train,JI-NY-0009,United States of America v. The State of New York,Juvenile Institution,No,35,642767,629189,629123
train,EE-MD-0075,EEOC v. MANTECH MSM SECURITY SERVICES INC.,Equal Employment,No,4,2692,2692,2689
train,JC-IL-0013,Jackson v. Sheriff of Cook County,Jail Conditions,Yes,11,33949,33819,33822
train,PB-CA-0025,California Hospital Association v. Maxwell-Jolly,Public Benefits / Government Services,No,7,38247,36985,37007
train,FA-CA-0002,Multi-Ethnic Immigrant Workers Organizing Network v. City of Los Angeles,Speech and Religious Freedom,Yes,12,111065,108429,108428
train,JC-NY-0063,Doe v. City of New York,Jail Conditions,Yes,4,37793,37371,37380
train,EE-NC-0118,"EEOC v. U.S. Pipeline, Inc.",Equal Employment,No,3,5018,4898,4910
train,EE-MI-0039,EEOC v. Comair Inc,Equal Employment,No,3,3397,3397,3406
train,PB-CT-0010,Briggs v. Bremby,Public Benefits / Government Services,Yes,11,51330,50492,50564
train,EE-NY-0288,EEOC v. New York State Department of Correctional Services,Equal Employment,No,4,15595,15525,15529
train,EE-LA-0080,EEOC v. Sonic Drive Inn,Equal Employment,No,6,30930,30930,30953
train,EE-MI-0053,EEOC v. Electronic Data Systems Corporation,Equal Employment,No,3,6366,6366,6372
train,CW-MS-0002,Troupe v. Barbour,Child Welfare,Yes,18,63930,62482,62468
train,PC-CA-0075,"Romero v. Securus Technologies, Inc.",Prison Conditions,Yes,17,115060,112370,112408
train,CJ-OH-0001,Cooey v. Taft,Criminal Justice (Other),No,24,150177,148561,148574
train,CJ-MD-0004,Maryland Restorative Justice Initiative v. Hogan,Criminal Justice (Other),No,15,112259,109353,109251
train,PC-MI-0019,Hadix v. Caruso,Prison Conditions,Yes,65,460147,455673,455596
train,PB-AL-0016,Lewis v. Bentley,Public Benefits / Government Services,No,5,38427,37687,37678
train,FA-DC-0022,A.N.S.W.E.R. v. Norton,Speech and Religious Freedom,No,14,77167,75717,75691
train,PB-GA-0009,Georgia State Conference of the NAACP v. City of LaGrange,Public Benefits / Government Services,No,4,24529,23599,23575
train,EE-NC-0007,EEOC v. BARTON COLLEGE,Equal Employment,No,3,2880,2770,2773
train,PB-TX-0010,Texas v. United States,Public Benefits / Government Services,No,6,65705,63773,63798
train,EE-NJ-0061,EEOC v. MORAN FOODS (d/b/a SAVE-A-LOT),Equal Employment,No,5,12311,11831,11831
train,FA-AL-0002,Eternal World Television Network v. Sebelius,Speech and Religious Freedom,No,10,66201,64801,64790
train,JC-LA-0027,Prison Legal News v. Gusman,Jail Conditions,No,9,11466,11252,11244
train,IM-DC-0039,National Immigration Project of the National Lawyers Guild v. U.S. Immigration and Customs Enforcement,Immigration and/or the Border ,No,4,6121,5901,5899
train,ID-TN-0003,U.S. v. Tennessee,Intellectual Disability (Facility),No,30,253238,251970,252045
train,IM-WA-0037,State of Washington v. United States of America,Immigration and/or the Border ,No,4,59711,58381,58397
train,IM-CA-0134,Ramos v. Nielsen,Immigration and/or the Border ,Yes,4,72600,71210,71171
train,FA-MN-0008,"Stinson Electric, Inc. v. Sebelius",Speech and Religious Freedom,No,5,16384,15624,15624
train,JI-TX-0002,U.S.A. v. State of Texas,Juvenile Institution,No,6,22005,21721,21723
train,IM-VA-0008,Toure v. Hott,Immigration and/or the Border ,No,5,26645,25555,25554
train,EE-LA-0050,EEOC v. LESON CHEVROLET,Equal Employment,No,5,5763,5763,5770
train,EE-CA-0045,"EEOC v. California Psychiatric Transitions, Inc.",Equal Employment,No,5,33295,33145,33171
train,JC-WA-0008,JW v. Pierce County,Jail Conditions,Yes,4,24869,24493,24497
train,PC-MN-0003,Ligons v. Minnesota Department of Corrections,Prison Conditions,Yes,7,55231,53541,53588
train,PN-MN-0005,Goyette v. Minneapolis,Policing,Yes,5,52800,50540,50539
train,PB-WA-0007,T.R. v. Dreyfus,Public Benefits / Government Services,Yes,17,104329,101089,101086
train,PB-IL-0004,Ligas v. Maram [now Ligas v. Hamos],Public Benefits / Government Services,Yes,35,232966,230359,230315
train,EE-CT-0009,EEOC v. LIN TELEVISION CORP dba WTHN,Equal Employment,No,3,4863,4863,4863
train,IM-CA-0133,State of California v. Sessions,Immigration and/or the Border ,No,5,96677,94397,94515
train,CJ-GA-0008,Thompson v. DeKalb County,Criminal Justice (Other),No,3,15708,15275,15284
train,IM-HI-0003,Walsh v. City and County of Honolulu,Immigration and/or the Border ,Yes,7,29161,28665,28661
train,IM-CA-0126,Ms. J.P. v. Sessions,Immigration and/or the Border ,Yes,5,70245,68455,68444
train,PC-SD-0007,Native American Council of Tribes v. Weber,Prison Conditions,No,11,54936,54656,54663
train,PC-MS-0011,Waddell v. Taylor,Prison Conditions,Yes,4,53310,50758,50708
train,PB-HI-0007,Amsterdam v. Abercrombie,Public Benefits / Government Services,No,5,10557,10387,10387
train,FA-TN-0002,Union University v. Sebelius,Speech and Religious Freedom,No,3,6143,5933,5931
train,EE-AL-0065,EEOC v. PEMCO AEROPLEX,Equal Employment,No,10,24285,23861,23783
train,JC-CA-0138,Norbert v. San Francisco Sheriff's Department,Jail Conditions,Yes,4,46378,45498,45505
train,EE-MI-0201,DeVooght v. City of Warren,Equal Employment,No,14,64045,62227,62240
train,FH-CA-0010,Payares v. J.P. Morgan Chase,Fair Housing/Lending/Insurance,Yes,6,23883,23311,23326
train,EE-NY-0046,EEOC v. EASTMAN KODAK,Equal Employment,No,3,4387,4217,4248
train,EE-MA-0021,"Turnley v. Banc of America Investment Services, Inc.",Equal Employment,Yes,6,50962,50472,50481
train,PC-CT-0020,Reynolds v. Arnone,Prison Conditions,No,7,43898,42478,42501
train,IM-WA-0025,Rosario [formerly Northwest Immigrant Rights Project] v. U.S. Citizenship and Immigration Services,Immigration and/or the Border ,Yes,7,51127,50397,50435
train,PN-CA-0041,Lavan v. City of Los Angeles,Policing,Yes,7,31090,30386,30421
train,IM-AZ-0030,Urdaneta v. Keeton,Immigration and/or the Border ,No,5,64751,63421,63415
train,PB-MI-0009,Blankenship v. Snyder,Public Benefits / Government Services,No,4,5537,5513,5520
train,JC-ID-0005,Davis v. Canyon County,Jail Conditions,Yes,10,39320,37828,37864
train,EE-TN-0123,"EEOC v. Tri-State Plumbing, Heating & Air conditioning Contractors",Equal Employment,No,7,23080,22464,22509
train,PN-IN-0003,Indy 10 Black Lives Matter v. Indianapolis,Policing,No,6,33284,31886,31857
train,IM-DC-0069,L.M.-M. v. Cuccinelli,Immigration and/or the Border ,No,3,40201,38971,38962
train,IM-AZ-0006,"Western Union Financial Services, Inc. v. Goddard",Immigration and/or the Border ,No,5,60864,60864,60869
train,IM-GA-0011,Morales v. United States,Immigration and/or the Border ,No,7,36432,35002,34999
train,EE-UT-0008,EEOC v. BODY FIRM AEROBICS d/b/a GOLD'S GYM,Equal Employment,No,6,28709,28709,28709
train,EE-VA-0126,United States v. City of Virginia Beach,Equal Employment,No,3,11241,11241,11222
train,EJ-ID-0001,Western Watersheds Project v. U.S. Fish and Wildlife Serv.,Environmental Justice,No,5,29647,28775,28779
train,IM-NC-0002,Olvera-Morales v. Int'l Labor Mgmt. Corp.,Immigration and/or the Border ,Yes,10,53410,53150,53141
train,SD-MS-0012,US v. Columbus Municipal Separate School District,School Desegregation,No,11,27823,27823,27914
train,PN-LA-0006,Imani v. City of Baton Rouge,Policing,No,4,89904,88416,88426
train,IM-NC-0005,Guilford College v. Nielsen,Immigration and/or the Border ,No,9,58998,57278,57253
train,IM-WA-0026,Mendez Rojas v. Johnson,Immigration and/or the Border ,Yes,8,54556,53256,53262
train,EE-OH-0039,EEOC v. J.H. ROUTH PACKING COMPANY,Equal Employment,No,5,10461,10437,10434
train,NS-OR-0004,Mayfield v. United States,National Security,No,5,35645,34853,34877
train,IM-OH-0001,Farm Labor Org. Comm. v. Ohio State Highway Patrol,Immigration and/or the Border ,Yes,9,55069,54997,55015
train,EE-TX-0397,EEOC v. VALOR COMMUNICATIONS GROUP,Equal Employment,No,6,5894,5794,5784
train,PC-FL-0028,Davis v. Jones,Prison Conditions,Yes,7,36734,35614,35614
train,CW-NJ-0003,K.J. v. N.J. Dep't of Youth and Family Services,Child Welfare,No,8,47386,46350,46361
train,JC-CA-0084,Rodriguez v. Stanislaus County,Jail Conditions,Yes,5,21322,21322,21328
train,ID-PA-0006,U.S. v. Pennsylvania,Intellectual Disability (Facility),No,16,415544,415476,415647
train,JC-NY-0070,Hill v. County of Montgomery,Jail Conditions,Yes,7,62514,61084,61077
train,EE-OR-0008,EEOC v. LITHIA SUBARU OF OREGON CITY,Equal Employment,No,6,11028,11028,11055
train,EE-CA-0056,EEOC v. COASTAL VALLEY MANAGEMENT,Equal Employment,No,3,12898,12548,12555
train,EE-NY-0063,EEOC v. Grace Church,Equal Employment,No,8,29672,29172,29193
train,CJ-MO-0025,Wright v. Family Support Division,Criminal Justice (Other),Yes,9,73758,73758,73673
train,FH-VA-0002,"United States of America v. Suntrust Mortgage, Inc.",Fair Housing/Lending/Insurance,No,6,23953,23388,23395
train,CW-PA-0001,Anderson v. Houstoun,Child Welfare,Yes,5,15728,15308,15310
train,JC-AZ-0002,U.S. v. Maricopa County,Jail Conditions,No,5,9401,9389,9388
train,IM-CA-0081,Brown v. U.S. Customs and Border Protection,Immigration and/or the Border ,Yes,6,125508,121528,121638
train,PC-CA-0011,Shumate v. Wilson,Prison Conditions,Yes,8,40944,40576,40588
train,EE-TX-0470,United States v. City of Austin,Equal Employment,No,9,49441,47807,47731
train,EE-NM-0007,EEOC v. Arizona Public Service,Equal Employment,No,3,4789,4789,4802
train,EE-UT-0005,EEOC V. CONVERGYS CORPORATION,Equal Employment,No,4,9528,9528,9543
train,FH-MS-0004,United States v. Kelly,Fair Housing/Lending/Insurance,No,3,7771,7513,7519
train,PC-AL-0011,Laube v. Haley,Prison Conditions,Yes,22,123323,121073,121028
train,IM-CA-0077,Alfaro Garcia v. Johnson,Immigration and/or the Border ,Yes,7,49513,49303,49193
train,EE-TN-0067,"EEOC v. LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",Equal Employment,No,6,10832,10420,10471
train,EE-IN-0087,"EEOC v. Prodesign, LLC",Equal Employment,No,7,7541,7541,7542
train,EE-AL-0013,EEOC v. Bender Shipbuilding,Equal Employment,No,4,6618,6618,6629
train,EE-NC-0071,"EEOC v. M.D.P., INC. (d/b/a PIZZA CITY USA)",Equal Employment,No,3,3353,3353,3356
train,PC-AK-0002,Dowl v. Williams,Prison Conditions,No,5,24059,23260,23227
train,EE-IL-0257,EEOC v. Walgeen Company,Equal Employment,Yes,5,16226,16076,16082
train,ED-MO-0001,Lovins v. Pleasant Hill Pub. Sch. Dist.,Education,No,3,6624,6624,6620
train,JC-TX-0024,Prison Legal News v. Poor,Jail Conditions,No,6,7089,6897,6828
